"ID","Status","Comment"
"td-property-names_titles","not-impl",
"td-property-names_type","pass",
"td-property-names_unit","not-impl",
"td-property-names_uriVariables","not-impl",
"td-property-names_writeOnly","pass",
"td-readOnly-observable-default","null",
"td-readOnly-observable-writeOnly-default","null",
"td-security-binding","null",
"td-security-mandatory","pass",
"td-security-no-extras","null",
"td-security-overrides","pass",
"td-security-overrides_form","pass",
"td-simple-form","pass",
"td-string-type","pass",
"td-title-description","not-impl",
"td-title-description_descriptions","not-impl",
"td-title-description_titles","not-impl",
"td-unique-identifiers","pass",
"td-uriVariables-dataschema","not-impl",
"td-uriVariables-names","not-impl",
"td-version","pass",
"td-version-container","pass",
"td-vocab-actions","pass",
"td-vocab-alg--BearerSecurityScheme","not-impl",
"td-vocab-alg--PoPSecurityScheme","not-impl",
"td-vocab-anchor--Link","not-impl",
"td-vocab-authorization--BearerSecurityScheme","not-impl",
"td-vocab-authorization--OAuth2SecurityScheme","not-impl",
"td-vocab-authorization--PoPSecurityScheme","not-impl",
"td-vocab-base--Thing","pass",
"td-vocab-cancellation--EventAffordance","pass",
"td-vocab-const--DataSchema","not-impl",
"td-vocab-contentType--Form","pass",
"td-vocab-contentType-1","not-impl",
"td-vocab-created--Thing","pass",
"td-vocab-data--EventAffordance","pass",
"td-vocab-description--DataSchema","pass",
"td-vocab-description--InteractionAffordance","pass",
"td-vocab-description--Thing","pass",
"td-vocab-descriptions--DataSchema","not-impl",
"td-vocab-descriptions--InteractionAffordance","not-impl",
"td-vocab-descriptions--Thing","not-impl",
"td-vocab-enum--DataSchema","not-impl",
"td-vocab-events","pass",
"td-vocab-flow--OAuth2SecurityScheme","not-impl",
"td-vocab-format--BearerSecurityScheme","not-impl",
"td-vocab-format--PoPSecurityScheme","not-impl",
"td-vocab-forms--InteractionAffordance","pass",
"td-vocab-forms--Thing","pass",
"td-vocab-href","pass",
"td-vocab-idempotent--ActionAffordance","pass",
"td-vocab-identity--CertSecurityScheme","not-impl",
"td-vocab-identity--PSKSecurityScheme","not-impl",
"td-vocab-identity--PublicSecurityScheme","not-impl",
"td-vocab-in--APIKeySecurityScheme","not-impl",
"td-vocab-in--BasicSecurityScheme","pass",
"td-vocab-in--BearerSecurityScheme","not-impl",
"td-vocab-in--DigestSecurityScheme","not-impl",
"td-vocab-in--PoPSecurityScheme","not-impl",
"td-vocab-input--ActionAffordance","pass",
"td-vocab-instance","pass",
"td-vocab-items--ArraySchema","pass",
"td-vocab-lastModified--Thing","pass",
"td-vocab-links","not-impl",
"td-vocab-maxItems--ArraySchema","not-impl",
"td-vocab-maximum--IntegerSchema","not-impl",
"td-vocab-maximum--NumberSchema","not-impl",
"td-vocab-minItems--ArraySchema","not-impl",
"td-vocab-minimum--IntegerSchema","not-impl",
"td-vocab-minimum--NumberSchema","not-impl",
"td-vocab-name--APIKeySecurityScheme","not-impl",
"td-vocab-name--BasicSecurityScheme","not-impl",
"td-vocab-name--BearerSecurityScheme","not-impl",
"td-vocab-name--DigestSecurityScheme","not-impl",
"td-vocab-name--PoPSecurityScheme","not-impl",
"td-vocab-name-1","pass",
"td-vocab-observable--PropertyAffordance","pass",
"td-vocab-oneOf--DataSchema","not-impl",
"td-vocab-op--Form","pass",
"td-vocab-output--ActionAffordance","pass",
"td-vocab-properties--ObjectSchema","pass",
"td-vocab-properties-1","pass",
"td-vocab-proxy--SecurityScheme","not-impl",
"td-vocab-qop--DigestSecurityScheme","not-impl",
"td-vocab-readOnly--DataSchema","pass",
"td-vocab-refresh--OAuth2SecurityScheme","not-impl",
"td-vocab-rel--Link","not-impl",
"td-vocab-required--ObjectSchema","not-impl",
"td-vocab-response--Form","not-impl",
"td-vocab-safe--ActionAffordance","pass",
"td-vocab-scheme","pass",
"td-vocab-scopes--Form","not-impl",
"td-vocab-scopes--OAuth2SecurityScheme","not-impl",
"td-vocab-security--Form","not-impl",
"td-vocab-security--Thing","pass",
"td-vocab-security-1","pass",
"td-vocab-securityDefinitions","pass",
"td-vocab-subprotocol--Form","not-impl",
"td-vocab-subscription--EventAffordance","pass",
"td-vocab-support--Thing","pass",
"td-vocab-title--DataSchema","not-impl",
"td-vocab-title--InteractionAffordance","pass",
"td-vocab-titles--DataSchema","not-impl",
"td-vocab-titles--InteractionAffordance","not-impl",
"td-vocab-token--OAuth2SecurityScheme","not-impl",
"td-vocab-type--DataSchema","pass",
"td-vocab-type--Link","not-impl",
"td-vocab-unit--DataSchema","not-impl",
"td-vocab-uriVariables--InteractionAffordance","not-impl",
"td-vocab-version","pass",
"td-vocab-writeOnly--DataSchema","pass",
"td-vocabulary","pass",
